"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.309147132E2,9.775185824E-1,1.436508858E-1,-1.521015742E0
2.309247832E2,8.416194966E-1,6.126200929E-2,-1.941077376E0
2.309348542E2,6.983268258E-1,1.540200457E-2,-2.359866071E0
2.309449242E2,4.398313621E-1,2.004951775E-2,-2.507845650E0
2.309549952E2,1.688131358E-1,8.148592025E-2,-2.471309908E0
2.309650652E2,4.618642554E-2,2.260187124E-1,-2.409835791E0
2.309751362E2,-1.755742713E-1,3.902756247E-1,-2.333133186E0
2.309852062E2,-4.097168858E-1,5.354000089E-1,-2.352600905E0
2.309952772E2,-5.067420010E-1,6.015231009E-1,-2.447869005E0
2.310053482E2,-5.458861130E-1,6.270032202E-1,-2.535402408E0
2.310154182E2,-5.975991806E-1,5.641029672E-1,-2.474245210E0
2.310254850E2,-6.951003322E-1,6.017346239E-1,-2.097103894E0
2.310355550E2,-7.488245496E-1,6.127110171E-1,-1.546920662E0
2.310456260E2,-7.932750830E-1,5.309454538E-1,-1.142674577E0
2.310556960E2,-6.865356231E-1,4.196438500E-1,-1.053700420E0
2.310657670E2,-3.658942703E-1,4.001351997E-1,-1.095123850E0
2.310758370E2,-1.578305300E-1,4.483865695E-1,-9.918058884E-1
2.310859080E2,-7.410337195E-2,5.276050857E-1,-7.930718923E-1
2.310959780E2,-1.204905032E-1,5.870854484E-1,-5.063922644E-1
2.311060490E2,-2.058140241E-1,6.806445533E-1,-2.838092297E-1
2.311161200E2,-2.018275387E-1,7.669984268E-1,-3.028407472E-1
2.311261900E2,-1.864019260E-1,7.833479726E-1,-4.252592236E-1
2.311362610E2,-1.924982330E-1,8.230460353E-1,-5.962750787E-1
2.311463310E2,-2.738931560E-1,9.156573066E-1,-6.949678928E-1
2.311564020E2,-4.573478660E-1,9.517375508E-1,-5.421842408E-1
2.311664720E2,-6.926961764E-1,9.649347165E-1,-1.742756778E-1
2.311765430E2,-8.536484617E-1,1.054486578E0,2.758289498E-1
2.311866130E2,-9.529949214E-1,1.106232975E0,5.770751613E-1
2.311966840E2,-9.311061620E-1,1.078757786E0,7.925906664E-1
2.312067550E2,-7.696665844E-1,1.022028100E0,9.167878658E-1
2.312168250E2,-5.080894918E-1,1.021218260E0,1.145380669E0
2.312268960E2,-3.177447883E-1,1.142792399E0,1.350143729E0
2.312369660E2,-2.793733858E-1,1.391984942E0,1.462488622E0
2.312470370E2,-2.937863338E-1,1.590392371E0,1.606400878E0
2.312571070E2,-2.979595647E-1,1.726331218E0,1.610539538E0
2.312671780E2,-5.041763158E-1,1.855171253E0,1.600494606E0
2.312772480E2,-8.453913892E-1,1.903629760E0,1.690546405E0
2.312873190E2,-1.030916891E0,1.819696196E0,1.870490373E0
2.312973900E2,-1.143785110E0,1.515950446E0,2.232151771E0
2.313074600E2,-1.154208283E0,1.088299419E0,2.649416097E0
2.313175310E2,-8.692871323E-1,6.507157262E-1,2.635314952E0
2.313276010E2,-5.307685024E-1,1.536550333E-1,2.106530775E0
2.313376720E2,-2.527472853E-1,-2.364270486E-1,1.306153956E0
2.313477420E2,3.420263015E-2,-5.267800435E-1,5.042966223E-1
2.313578130E2,1.651731710E-1,-6.622758177E-1,-7.150150716E-2
2.313678830E2,-2.321524416E-1,-5.914050789E-1,-2.000408489E-1
2.313779540E2,-5.948221187E-1,-4.749202108E-1,-1.496653318E-1
2.313880240E2,-7.736356013E-1,-4.699056387E-1,-1.987094378E-1
2.313980950E2,-8.027695725E-1,-4.802680743E-1,-2.384816140E-1
2.314081660E2,-6.441463794E-1,-4.469608721E-1,-3.039862168E-1
2.314182360E2,-3.444131349E-1,-4.035330167E-1,-4.644946253E-1
2.314283070E2,-4.924598113E-2,-4.200201184E-1,-5.580389661E-1
2.314383770E2,1.644452658E-1,-4.984441441E-1,-6.592308801E-1
2.314484480E2,3.150299992E-1,-5.890628305E-1,-6.624766695E-1
2.314585180E2,4.258805633E-1,-6.825472373E-1,-6.490374291E-1
2.314685890E2,5.181857329E-1,-7.820694789E-1,-6.995176113E-1
2.314786590E2,5.986155729E-1,-8.414172560E-1,-9.522816342E-1
2.314887300E2,6.066672619E-1,-8.344079062E-1,-1.232951494E0
2.314988010E2,5.960259142E-1,-7.611001942E-1,-1.372968335E0
2.315088710E2,5.496226300E-1,-5.629922886E-1,-1.415301592E0
2.315189420E2,5.486948231E-1,-2.986921477E-1,-1.472021922E0
2.315290120E2,6.496312869E-1,-6.076543450E-2,-1.509042984E0
2.315390830E2,7.305291966E-1,1.772044019E-1,-1.449525345E0
2.315491530E2,8.251196773E-1,4.292015626E-1,-1.407760438E0
2.315592240E2,9.229408177E-1,6.011342610E-1,-1.610795646E0
2.315692940E2,9.846830296E-1,6.778405210E-1,-1.715190665E0
2.315793650E2,9.956374957E-1,7.582670720E-1,-1.648786175E0
2.315894350E2,9.896913891E-1,8.536850068E-1,-1.714961454E0
2.315995060E2,9.591074545E-1,8.440622440E-1,-1.676899588E0
2.316095770E2,8.707370956E-1,8.118418930E-1,-1.518065237E0
2.316196470E2,7.852136730E-1,8.164237712E-1,-1.394886623E0
2.316297180E2,6.627565319E-1,7.298586671E-1,-1.166201434E0
2.316397880E2,6.526932545E-1,6.616099660E-1,-9.374092412E-1
2.316498590E2,7.565579309E-1,6.696829243E-1,-9.074130249E-1
2.316599290E2,8.437060024E-1,6.324613036E-1,-9.972794670E-1
2.316700000E2,8.648588897E-1,5.710063362E-1,-1.069851599E0
2.316800700E2,7.822883110E-1,5.490405397E-1,-9.620078927E-1
2.316901410E2,6.123005426E-1,6.022766608E-1,-8.213297313E-1
2.317002120E2,4.734252971E-1,6.423121078E-1,-5.966434532E-1
2.317102820E2,4.173187047E-1,6.733495671E-1,-4.579094911E-1
2.317203530E2,3.803563350E-1,7.039897080E-1,-3.783937901E-1
2.317304230E2,3.267627297E-1,7.010058738E-1,-2.422729486E-1
2.317404940E2,4.309689566E-1,7.577409688E-1,-7.387898505E-2
2.317505640E2,3.972611471E-1,8.158603920E-1,2.608822972E-1
2.317606350E2,2.545626265E-1,8.793446356E-1,6.563604820E-1
2.317707050E2,6.617951766E-2,1.060106045E0,7.915013301E-1
2.317807760E2,-1.361717123E-1,1.355033463E0,5.576583123E-1
2.317908460E2,-2.955571631E-1,1.433756720E0,4.107002413E-1
2.318009170E2,-3.795636718E-1,1.407645248E0,6.538637209E-1
2.318109880E2,-4.153631034E-1,1.415943908E0,1.314781523E0
2.318210580E2,-7.730890328E-1,1.379184218E0,2.421873454E0
2.318311290E2,-1.040788087E0,1.028350840E0,3.799544705E0
2.318411990E2,-6.933482871E-1,6.226907524E-1,4.919584710E0
2.318512700E2,6.246434301E-2,1.787591766E-1,5.013407963E0
2.318613400E2,7.352856872E-1,-4.206754451E-1,4.454391927E0
2.318714110E2,1.227629943E0,-9.452956733E-1,3.959670705E0
2.318814810E2,1.629459958E0,-1.397181801E0,3.306882872E0
2.318915520E2,2.174088627E0,-1.356437087E0,2.611345460E0
2.319016230E2,2.392225439E0,-1.174987314E0,1.916217354E0
2.319116930E2,2.010174070E0,-1.691334463E0,1.472068700E0
2.319217640E2,1.962175884E0,-4.144739612E-1,6.216291904E-1
2.319318340E2,1.402528642E0,2.078647158E-1,9.424553883E-1
2.319419050E2,1.251222873E0,1.774298121E-1,1.355173504E0
2.319519750E2,9.267104445E-1,5.837953663E-1,1.556068046E0
2.319620460E2,7.348387407E-1,7.850990675E-1,1.468774379E0
2.319721160E2,7.611225598E-1,7.130479221E-1,9.966111302E-1
2.319821870E2,1.050405295E0,5.641915525E-1,2.600093079E-1
2.319922570E2,1.299292248E0,3.417829111E-1,-4.583731753E-1
2.320023280E2,1.238320407E0,7.896591648E-2,-1.059313747E0
2.320123990E2,1.014817021E0,-2.954422653E-2,-1.520149185E0
2.320224729E2,8.072686395E-1,-8.272246018E-2,-1.971291693E0
2.320325439E2,5.893698824E-1,-7.813385770E-2,-2.523188159E0
2.320426139E2,3.383695259E-1,4.500791922E-2,-2.993440538E0
2.320526849E2,1.870234850E-1,1.870639770E-1,-3.271510141E0
2.320627549E2,1.317154761E-1,3.679484703E-1,-3.447913620E0
2.320728259E2,-3.383103959E-2,5.470989718E-1,-3.420486086E0
2.320828959E2,-2.693120818E-1,7.312697464E-1,-3.340858119E0
2.320929669E2,-4.387059923E-1,8.456547332E-1,-3.394487026E0
2.321030379E2,-5.299774472E-1,9.004169776E-1,-3.457183796E0
2.321131079E2,-5.470780680E-1,9.395357274E-1,-3.480507170E0
2.321231789E2,-5.572903763E-1,8.834917733E-1,-3.250296443E0
2.321332489E2,-5.998054813E-1,8.397863214E-1,-2.757438728E0
2.321433199E2,-5.948153213E-1,7.315869579E-1,-2.277697488E0
2.321533899E2,-5.488135216E-1,6.257467997E-1,-1.934771154E0
2.321634609E2,-5.147799490E-1,5.574694473E-1,-1.650580101E0
2.321735309E2,-5.871523990E-1,4.758327419E-1,-1.322331448E0
2.321836019E2,-6.159733249E-1,4.604128303E-1,-9.404258198E-1
2.321936729E2,-6.237628394E-1,5.478586712E-1,-5.322790575E-1
2.322037429E2,-5.781700525E-1,6.465766284E-1,-2.169568437E-1
2.322138139E2,-5.020026865E-1,7.376948132E-1,-6.544262230E-2
2.322238839E2,-5.084434676E-1,8.525615374E-1,1.230838895E-1
2.322339549E2,-5.293474828E-1,1.002564473E0,3.109590214E-1
2.322440249E2,-5.644880795E-1,1.106022037E0,3.420872587E-1
2.322540959E2,-6.981655888E-1,1.197496244E0,5.242636943E-1
2.322641659E2,-8.439390870E-1,1.290478156E0,7.061612177E-1
2.322742369E2,-9.371103754E-1,1.352656131E0,8.325774354E-1
2.322843079E2,-9.594791181E-1,1.415037005E0,9.361731398E-1
2.322943779E2,-9.732604938E-1,1.441182245E0,1.246470841E0
2.323044489E2,-9.357052164E-1,1.433688161E0,1.713931174E0
2.323145189E2,-8.795968699E-1,1.481038621E0,2.166403924E0
2.323245899E2,-7.523731517E-1,1.601578241E0,2.344697809E0
2.323346599E2,-5.318948223E-1,1.703144669E0,2.362290911E0
2.323447309E2,-3.902860766E-1,1.807288696E0,2.312399544E0
2.323548009E2,-3.848258004E-1,1.935416979E0,2.320408475E0
2.323648719E2,-6.276122077E-1,1.932235947E0,2.555758320E0
2.323749419E2,-9.095360027E-1,1.849811695E0,2.913638908E0
2.323850129E2,-9.761261411E-1,1.678822006E0,3.198020580E0
2.323950839E2,-7.186641727E-1,1.315948042E0,3.237010984E0
2.324051539E2,-4.126283607E-1,8.702321155E-1,2.977839582E0
2.324152249E2,-2.915736012E-1,4.096497159E-1,2.418129482E0
2.324252949E2,-7.399183631E-2,-4.038474508E-2,1.782923056E0
2.324353659E2,6.465061694E-2,-3.857735610E-1,1.201689355E0
2.324454359E2,-2.378724803E-1,-4.631160711E-1,1.039809775E0
2.324555069E2,-5.903848860E-1,-3.906584711E-1,1.304015629E0
2.324655769E2,-6.888536055E-1,-3.299743129E-1,1.697516286E0
2.324756479E2,-5.762487305E-1,-3.799105579E-1,1.972820740E0
2.324857189E2,-2.482997469E-1,-4.008924142E-1,2.097247151E0
2.324957889E2,2.108479652E-1,-4.604850434E-1,2.050807979E0
2.325058599E2,5.990157417E-1,-5.489329509E-1,1.751651562E0
2.325159299E2,8.336724727E-1,-6.422783402E-1,1.311181392E0
2.325260009E2,9.686275987E-1,-6.966537912E-1,8.751048195E-1
2.325360709E2,9.453548033E-1,-7.310868748E-1,4.912655175E-1
2.325461419E2,8.937377762E-1,-7.152581696E-1,5.774183929E-2
2.325562119E2,8.438985950E-1,-7.430936936E-1,-4.475546569E-1
2.325662829E2,8.285469496E-1,-7.598269629E-1,-8.809350783E-1
2.325763529E2,6.748197033E-1,-7.348141824E-1,-1.226234213E0
2.325864239E2,5.631979644E-1,-8.191617300E-1,-1.581184761E0
2.325964949E2,6.730716781E-1,-8.670742536E-1,-2.016103000E0
2.326065649E2,9.171267119E-1,-8.539497395E-1,-2.483553393E0
2.326166359E2,1.061241720E0,-8.176772681E-1,-2.820591581E0
2.326267059E2,1.166994024E0,-6.416310534E-1,-2.922428443E0
2.326367769E2,1.218161473E0,-3.587948003E-1,-2.792760004E0
2.326468469E2,1.240119596E0,-4.447275281E-2,-2.665478398E0
2.326569179E2,1.205284004E0,2.065885609E-1,-2.753728670E0
2.326669879E2,1.196402742E0,3.503835806E-1,-2.906323457E0
2.326770589E2,1.210184848E0,5.289348887E-1,-2.978455294E0
2.326871299E2,1.176790596E0,7.032911119E-1,-2.854289669E0
2.326971999E2,1.069557557E0,7.842266630E-1,-2.582032199E0
2.327072709E2,9.375706244E-1,7.986033583E-1,-2.211317557E0
2.327173409E2,7.303862321E-1,7.500058334E-1,-1.746348138E0
2.327274119E2,7.321281177E-1,6.646236210E-1,-1.581454318E0
2.327374819E2,7.730223014E-1,4.730396001E-1,-1.551878516E0
2.327475529E2,5.695435090E-1,2.837405249E-1,-1.291249988E0
2.327576229E2,5.084252682E-1,2.019004096E-1,-1.036020779E0
2.327676939E2,6.613868947E-1,1.275084776E-1,-8.609908104E-1
2.327777639E2,7.144844368E-1,1.178694887E-1,-5.594715339E-1
2.327878349E2,5.219734130E-1,2.653929855E-1,-1.328154105E-1
2.327979059E2,3.062216073E-1,4.082701385E-1,1.478170270E-1
2.328079759E2,2.090345974E-1,5.178719567E-1,3.646545875E-1
2.328180469E2,2.625874183E-1,6.874390179E-1,5.609730989E-1
2.328281169E2,2.364994810E-1,7.762591007E-1,8.130483198E-1
2.328381879E2,1.452305111E-1,9.252179427E-1,1.060439336E0
2.328482579E2,6.082653791E-2,1.257126807E0,1.203382124E0
2.328583289E2,-2.705360502E-3,1.620174141E0,9.870754910E-1
2.328683989E2,-4.415795334E-2,1.765459470E0,8.528579181E-1
2.328784699E2,-7.005410202E-2,1.814202298E0,1.075958431E0
2.328885409E2,6.727952510E-2,1.936130924E0,1.610645372E0
2.328986109E2,2.335012481E-2,1.916601077E0,2.630060059E0
2.329086819E2,-5.543562435E-2,1.655925041E0,3.941423299E0
2.329187519E2,-8.224072270E-2,1.264258656E0,5.068660643E0
2.329288229E2,4.317954605E-1,7.432930836E-1,5.253653682E0
2.329388929E2,1.203115784E0,1.083917369E-1,4.859873528E0
2.329489639E2,1.947568662E0,-4.884188736E-1,3.922739691E0
2.329590339E2,2.839677477E0,-9.562730898E-1,2.698023416E0
2.329691049E2,3.412754313E0,-9.710671301E-1,1.519863841E0
2.329791749E2,3.310483295E0,-6.384207127E-1,6.704066634E-1
2.329892459E2,2.518218611E0,-3.113402599E-1,5.596849573E-1
2.329993169E2,1.872731026E0,3.779442854E-2,5.691960382E-1
2.330093869E2,1.371758839E0,3.337437936E-1,3.177733666E-1
2.330194579E2,9.216856398E-1,4.652864845E-1,1.785494077E-1
2.330295281E2,5.263277249E-1,4.853922817E-1,2.403106230E-1
2.330395991E2,4.541269638E-1,4.072826900E-1,-3.290403664E-2
2.330496691E2,7.324222326E-1,2.077713065E-1,-5.202080655E-1
2.330597401E2,1.137549858E0,1.150790513E-2,-7.132398570E-1
2.330698101E2,1.317922939E0,-7.987618178E-2,-7.187865257E-1
2.330798811E2,1.170212039E0,-1.438241096E-1,-6.852094746E-1
2.330899521E2,1.058748906E0,-2.562517409E-1,-9.885191685E-1
2.331000221E2,1.107853165E0,-4.152642855E-1,-1.466658272E0
2.331100931E2,1.020126512E0,-4.069821431E-1,-1.803171380E0
2.331201631E2,7.588874616E-1,-3.185495844E-1,-2.073311573E0
2.331302341E2,4.343254045E-1,-2.426961409E-1,-2.337449600E0
2.331403041E2,1.600083985E-1,-1.373892488E-1,-2.622572114E0
2.331503751E2,2.895183049E-2,8.009457529E-2,-2.618059233E0
2.331604451E2,-1.476975976E-1,3.447695227E-1,-2.498598279E0
2.331705161E2,-3.080655268E-1,4.532258713E-1,-2.469629418E0
2.331805871E2,-2.108255265E-1,5.307108343E-1,-2.637366740E0
2.331906571E2,-7.002632774E-2,5.667773375E-1,-2.773975239E0
2.332007281E2,-2.688111216E-2,5.933761753E-1,-2.742576860E0
2.332107981E2,-1.667726038E-1,6.071283880E-1,-2.495053697E0
2.332208691E2,-3.335923507E-1,6.414113443E-1,-2.204393869E0
2.332309391E2,-5.138620824E-1,6.455194518E-1,-1.974585430E0
2.332410101E2,-6.779917447E-1,6.993476035E-1,-1.702432040E0
2.332510801E2,-7.011066652E-1,7.743017453E-1,-1.433591098E0
2.332611511E2,-5.975549611E-1,7.807883540E-1,-1.101832361E0
2.332712221E2,-6.035292075E-1,8.447802821E-1,-6.212111145E-1
2.332812921E2,-6.314753900E-1,9.185493395E-1,-1.790084141E-1
2.332913631E2,-5.556600995E-1,9.926423326E-1,-4.023702979E-2
2.333014331E2,-4.956691287E-1,1.033337784E0,-4.890143394E-2
2.333115041E2,-4.569362220E-1,1.018115581E0,-1.392853546E-1
2.333215741E2,-3.958821543E-1,9.781266198E-1,-3.275791472E-1
2.333316451E2,-5.087800480E-1,1.046835643E0,-2.549198914E-1
2.333417151E2,-8.183843426E-1,1.190794385E0,1.643909597E-1
2.333517861E2,-1.139626789E0,1.365672472E0,6.929447562E-1
2.333618561E2,-1.231273051E0,1.459647460E0,1.042351559E0
2.333719271E2,-1.081447944E0,1.433441117E0,1.250554537E0
2.333819981E2,-7.895401740E-1,1.332965486E0,1.570753913E0
2.333920681E2,-5.665091696E-1,1.352177244E0,2.046736563E0
2.334021391E2,-4.139322167E-1,1.461825548E0,2.250671073E0
2.334122091E2,-2.600867835E-1,1.467681680E0,2.293753358E0
2.334222801E2,-2.358016158E-1,1.486273780E0,2.308231063E0
2.334323501E2,-4.127262285E-1,1.536200231E0,2.495126787E0
2.334424211E2,-7.607829096E-1,1.539424239E0,2.816573959E0
2.334524911E2,-9.584685731E-1,1.422349241E0,3.104559270E0
2.334625621E2,-8.573994505E-1,1.079749474E0,3.259606964E0
2.334726331E2,-5.660921900E-1,6.724774548E-1,3.129372514E0
2.334827031E2,-4.028282811E-1,2.452216995E-1,2.679352087E0
2.334927741E2,-2.696510741E-1,-2.008129737E-1,2.210510057E0
2.335028441E2,-1.173287675E-1,-4.877069020E-1,1.513600888E0
2.335129151E2,-2.466875964E-1,-6.207089849E-1,9.717797595E-1
2.335229851E2,-4.805083948E-1,-6.120189992E-1,8.955735826E-1
2.335330561E2,-6.100101882E-1,-5.004801446E-1,9.566085738E-1
2.335431261E2,-6.514176844E-1,-4.783072105E-1,1.013742887E0
2.335531971E2,-6.330754074E-1,-5.442187795E-1,1.074804191E0
2.335632681E2,-4.250137867E-1,-5.930862996E-1,1.208276244E0
2.335733381E2,-2.124490790E-2,-6.895868464E-1,1.239347763E0
2.335834091E2,4.503882907E-1,-7.968117714E-1,1.037957962E0
2.335934791E2,7.471165779E-1,-9.224837847E-1,6.420377272E-1
2.336035501E2,8.820601556E-1,-1.033426954E0,2.701653367E-1
2.336136201E2,8.468149669E-1,-9.898036556E-1,9.123469055E-2
2.336236911E2,7.654488415E-1,-9.812674516E-1,-2.256422979E-1
2.336337611E2,7.829151325E-1,-9.667355128E-1,-6.912940872E-1
2.336438321E2,8.981310086E-1,-8.598684373E-1,-1.178803353E0
2.336539021E2,9.919497299E-1,-6.915002015E-1,-1.552752090E0
2.336639731E2,1.049607223E0,-4.946911088E-1,-1.762143806E0
2.336740441E2,1.093128195E0,-2.592243192E-1,-1.921299754E0
2.336841141E2,1.177501690E0,-1.612121210E-2,-2.033613657E0
2.336941851E2,1.308142886E0,2.151083927E-1,-2.182020083E0
2.337042551E2,1.459682543E0,3.877614681E-1,-2.434122786E0
2.337143261E2,1.573034035E0,5.114183848E-1,-2.578771207E0
2.337243961E2,1.549627630E0,7.185811423E-1,-2.582229250E0
2.337344671E2,1.321611363E0,9.372364560E-1,-2.419856749E0
2.337445371E2,1.070409643E0,1.099802792E0,-2.150764377E0
2.337546081E2,9.742239688E-1,1.255855184E0,-1.987441118E0
2.337646791E2,9.496933642E-1,1.226553909E0,-1.945596104E0
2.337747491E2,9.596141157E-1,1.118340512E0,-1.823492208E0
2.337848201E2,9.585551119E-1,1.055137812E0,-1.509052339E0
2.337948901E2,9.815713607E-1,9.827371493E-1,-1.252115158E0
2.338049611E2,9.596583353E-1,8.448833393E-1,-1.248629633E0
2.338150311E2,8.825725179E-1,6.620509923E-1,-1.246305950E0
2.338251021E2,8.294253476E-1,5.926283164E-1,-1.062512174E0
2.338351721E2,7.825272428E-1,6.024048610E-1,-8.545980495E-1
2.338452431E2,6.870097592E-1,5.751781784E-1,-7.450949031E-1
2.338553141E2,5.332866058E-1,5.616388044E-1,-5.705204326E-1
2.338653841E2,3.294343957E-1,5.931889182E-1,-1.843551081E-1
2.338754551E2,2.665646213E-1,6.683709553E-1,1.505622947E-1
2.338855251E2,3.145936507E-1,6.649626133E-1,3.479947007E-1
2.338955961E2,4.196418035E-1,6.049529314E-1,4.389235818E-1
2.339056661E2,4.274120222E-1,6.387406285E-1,5.974749273E-1
2.339157371E2,3.030836990E-1,8.523867787E-1,7.084989345E-1
2.339258071E2,2.400829471E-1,1.060740176E0,6.803831828E-1
2.339358781E2,4.010546744E-2,1.097371081E0,9.370244944E-1
2.339459491E2,-2.216116659E-1,1.162815312E0,1.447630262E0
2.339560191E2,-4.491758705E-1,1.264003863E0,2.231629030E0
2.339660901E2,-8.370445620E-1,1.227141262E0,3.319675410E0
2.339761601E2,-9.233413520E-1,1.063876183E0,4.411323676E0
2.339862311E2,-5.832185385E-1,7.733677988E-1,5.121901295E0
2.339963011E2,-2.835169420E-1,2.516202345E-1,5.123139151E0
2.340063721E2,1.582870513E-2,-4.450818694E-1,4.995243003E0
2.340164421E2,4.072041911E-1,-8.917151512E-1,4.425876226E0
2.340265098E2,7.953718945E-1,-1.257149173E0,3.103476366E0
2.340365798E2,8.435818952E-1,-1.554188166E0,1.889755195E0
2.340466508E2,9.070262316E-1,-1.355043988E0,1.067341974E0
2.340567218E2,9.195606154E-1,-6.762009618E-1,8.376721144E-3
2.340667918E2,4.607008056E-1,-4.020823956E-1,-2.417823672E-3
2.340768628E2,3.228484574E-1,-5.127642676E-3,1.607329416E-1
2.340869328E2,2.739172027E-1,4.074904854E-1,4.309538269E-1
2.340970038E2,4.255575778E-1,5.512277638E-1,5.540663677E-1
2.341070738E2,8.193891136E-1,5.822288972E-1,4.935424232E-1
2.341171448E2,1.301165112E0,4.297183102E-1,3.498178625E-1
2.341272148E2,1.696408969E0,1.092993709E-1,1.071297616E-1
2.341372858E2,1.826538900E0,-2.544709714E-1,-7.786152363E-3
2.341473568E2,1.801768048E0,-5.932501678E-1,-1.993128705E-1
2.341574268E2,1.961718193E0,-8.404824324E-1,-7.832491547E-1
2.341674978E2,2.064338144E0,-1.017339802E0,-1.524200721E0
2.341775678E2,1.946713215E0,-9.854721844E-1,-2.158197942E0
2.341876388E2,1.507354454E0,-8.219306789E-1,-2.511676161E0
2.341977088E2,9.636109069E-1,-5.810575537E-1,-2.741646568E0
2.342077798E2,6.217530052E-1,-2.911692663E-1,-3.077148693E0
2.342178498E2,4.375911476E-1,-7.341822445E-2,-3.338768908E0
2.342279208E2,3.272297761E-1,1.671518688E-1,-3.463150295E0
2.342379918E2,1.808100875E-1,3.769695546E-1,-3.360714093E0
2.342480618E2,6.240528613E-2,5.416348949E-1,-3.233637140E0
2.342581328E2,-4.545040727E-2,5.635835883E-1,-3.155511323E0
2.342682028E2,-4.487299472E-3,5.624615076E-1,-3.164227767E0
2.342782738E2,1.197325578E-1,5.770396395E-1,-3.138030487E0
2.342883438E2,4.794921488E-2,5.245290117E-1,-2.923784412E0
2.342984148E2,-1.205874208E-1,5.045144311E-1,-2.573285934E0
2.343084848E2,-2.458365342E-1,5.471461880E-1,-2.148523139E0
2.343185558E2,-2.795898789E-1,5.634906176E-1,-1.760995413E0
2.343286268E2,-2.890341555E-1,5.980007382E-1,-1.328426000E0
2.343386968E2,-3.122340068E-1,6.896970664E-1,-9.673048854E-1
2.343487678E2,-2.932016122E-1,7.638292359E-1,-6.522574908E-1
2.343588378E2,-2.392383899E-1,8.433396743E-1,-3.103152430E-1
2.343689088E2,-1.478516717E-1,8.922417661E-1,7.654706955E-2
2.343789788E2,-9.194995120E-2,9.606719501E-1,3.917289501E-1
2.343890498E2,-1.109444851E-1,1.031061755E0,6.664200318E-1
2.343991198E2,-6.638387784E-2,1.085759754E0,8.587548351E-1
2.344091908E2,-4.956275403E-2,1.140283578E0,9.620266038E-1
2.344192618E2,-9.429643884E-2,1.197523433E0,1.136323332E0
2.344293318E2,-1.981779259E-1,1.288234725E0,1.249054141E0
2.344394028E2,-3.413303366E-1,1.347810397E0,1.425604970E0
2.344494728E2,-4.291895758E-1,1.466142839E0,1.692301154E0
2.344595438E2,-4.248912875E-1,1.575720392E0,2.029764435E0
2.344696138E2,-3.109898655E-1,1.615677194E0,2.422117283E0
2.344796848E2,-1.516143550E-1,1.651838129E0,2.719445860E0
2.344897548E2,-2.388587594E-2,1.737735774E0,2.778224410E0
2.344998258E2,2.404015473E-1,1.754644898E0,2.488791913E0
2.345098968E2,4.251874490E-1,1.689295101E0,2.237182131E0
2.345199668E2,4.258357590E-1,1.780800517E0,2.209409026E0
2.345300378E2,1.588754274E-1,1.941708437E0,2.518931971E0
2.345401078E2,-1.135842106E-1,2.011812606E0,2.801158360E0
2.345501788E2,-1.885531166E-1,1.971453661E0,2.702618743E0
2.345602488E2,-1.008652009E-1,1.731249165E0,2.498481919E0
2.345703198E2,5.562251598E-2,1.410137331E0,2.282191073E0
